timestamp,city_name,temperature,humidity,wind_speed,clouds_coverage,weather_clear,weather_cloudy,weather_rain,generation_solar,generation_wind_onshore,total_energy_demand,price
01/01/2015 00:00,Valencia,270.475,77,1,0,1,0,0,49,6378,25385,65.41
01/01/2015 01:00,Valencia,270.475,77,1,0,1,0,0,50,5890,24382,64.92
01/01/2015 02:00,Valencia,269.686,78,0,0,1,0,0,50,5461,22734,64.48
01/01/2015 03:00,Valencia,269.686,78,0,0,1,0,0,50,5238,21286,59.32
01/01/2015 04:00,Valencia,269.686,78,0,0,1,0,0,42,4935,20264,56.04
01/01/2015 05:00,Valencia,270.292,71,2,0,1,0,0,34,4618,19905,53.63
01/01/2015 06:00,Valencia,270.292,71,2,0,1,0,0,34,4397,20010,51.73
01/01/2015 07:00,Valencia,270.292,71,2,0,1,0,0,35,3992,20377,51.43
01/01/2015 08:00,Valencia,274.601,71,1,0,1,0,0,54,3629,20094,48.98
01/01/2015 09:00,Valencia,274.601,71,1,0,1,0,0,743,3073,20637,54.2
01/01/2015 10:00,Valencia,274.601,71,1,0,1,0,0,2019,2683,22250,58.94
01/01/2015 11:00,Valencia,284.824,55,1,0,1,0,0,3197,2771,23547,59.86
01/01/2015 12:00,Valencia,284.824,55,1,0,1,0,0,3885,2906,24133,60.12
01/01/2015 13:00,Valencia,284.824,55,1,0,1,0,0,4007,2923,24713,62.05
01/01/2015 14:00,Valencia,285.0506563,52,1,0,1,0,0,3973,2945,24672,62.06
01/01/2015 15:00,Valencia,285.2773438,50,1,0,1,0,0,3818,2709,23528,59.76
01/01/2015 16:00,Valencia,281.024,67,1,0,1,0,0,3088,2552,23118,61.18
01/01/2015 17:00,Valencia,282.744,58,1,0,1,0,0,1467,2699,23606,64.74
01/01/2015 18:00,Valencia,279.984,68,1,0,1,0,0,404,2764,26447,74.26
01/01/2015 19:00,Valencia,277.8761875,69,1,0,1,0,0,139,2913,28020,74.24
01/01/2015 20:00,Valencia,275.0075,81,1,0,1,0,0,100,3118,29014,75.64
01/01/2015 21:00,Valencia,272.791,84,1,0,1,0,0,75,3373,29571,73.92
01/01/2015 22:00,Valencia,272.791,84,1,0,1,0,0,74,3508,29031,70.53
01/01/2015 23:00,Valencia,271.229,82,1,0,1,0,0,56,3527,26798,64.13
02/01/2015 00:00,Valencia,271.229,82,1,0,1,0,0,54,13232,27070,64.02
02/01/2015 01:00,Valencia,271.229,82,1,0,1,0,0,54,12760,24935,58.46
02/01/2015 02:00,Valencia,270.664,82,1,0,1,0,0,54,12174,23214,54.7
02/01/2015 03:00,Valencia,270.664,82,1,0,1,0,0,53,11358,22540,54.91
02/01/2015 04:00,Valencia,270.664,82,1,0,1,0,0,53,11199,22096,53.07
02/01/2015 05:00,Valencia,270.277,78,1,0,1,0,0,63,11152,22066,54.23
02/01/2015 06:00,Valencia,270.277,78,1,0,1,0,0,55,11169,22275,58.22
02/01/2015 07:00,Valencia,270.277,78,1,0,1,0,0,54,11205,23025,67.55
02/01/2015 08:00,Valencia,274.43,70,2,0,1,0,0,116,10920,23699,70.33
02/01/2015 09:00,Valencia,274.43,70,2,0,1,0,0,1039,10491,25834,71.26
02/01/2015 10:00,Valencia,274.43,70,2,0,1,0,0,2373,10156,27927,75.86
02/01/2015 11:00,Valencia,285.595,52,1,0,1,0,0,3699,10421,29072,73.65
02/01/2015 12:00,Valencia,286.304,44,1,0,1,0,0,4154,11230,29071,74.19
02/01/2015 13:00,Valencia,285.595,52,1,0,1,0,0,4074,11920,29439,71.51
02/01/2015 14:00,Valencia,287.2833125,37,1,0,1,0,0,3851,11819,29241,71.04
02/01/2015 15:00,Valencia,287.5536875,37,1,0,1,0,0,3619,11961,27973,71.24
02/01/2015 16:00,Valencia,282.42,54,1,0,1,0,0,3024,12025,27320,70.64
02/01/2015 17:00,Valencia,284.4916563,48,1,0,1,0,0,2053,12077,27157,72.85
02/01/2015 18:00,Valencia,281.1593438,59,1,0,1,0,0,769,11276,29045,82.55
02/01/2015 19:00,Valencia,277.545,81,1,0,1,0,0,266,10510,31967,83.33
02/01/2015 20:00,Valencia,275.707,75,1,0,1,0,0,165,10406,33266,83.23
02/01/2015 21:00,Valencia,273.587,79,1,0,1,0,0,137,10445,33668,79.06
02/01/2015 22:00,Valencia,273.587,79,1,0,1,0,0,137,9976,32426,76.2
02/01/2015 23:00,Valencia,272.333,78,1,0,1,0,0,137,9527,29705,71.75
03/01/2015 00:00,Valencia,272.333,78,1,0,1,0,0,62,9264,25564,66.82
03/01/2015 01:00,Valencia,272.333,78,1,0,1,0,0,62,9135,23584,63.35
03/01/2015 02:00,Valencia,271.967,80,1,8,1,0,0,61,9362,22194,58.79
03/01/2015 03:00,Valencia,271.967,80,1,8,1,0,0,61,9628,21296,57.44
03/01/2015 04:00,Valencia,271.967,80,1,8,1,0,0,61,9607,21145,55.29
03/01/2015 05:00,Valencia,271.969,80,2,12,0,1,0,61,9666,21316,56.22
03/01/2015 06:00,Valencia,271.969,80,2,12,0,1,0,61,9743,21674,58.13
03/01/2015 07:00,Valencia,271.969,80,2,12,0,1,0,63,9401,22127,62.06
03/01/2015 08:00,Valencia,275.827,78,2,0,1,0,0,233,8363,22756,67.36
03/01/2015 09:00,Valencia,275.827,78,2,0,1,0,0,820,7924,24654,69.21
03/01/2015 10:00,Valencia,275.827,78,2,0,1,0,0,1665,7592,26454,70.35
03/01/2015 11:00,Valencia,287.968,51,2,0,1,0,0,2488,7874,26959,68.77
03/01/2015 12:00,Valencia,287.968,51,2,0,1,0,0,3218,8192,26716,68.82
03/01/2015 13:00,Valencia,287.968,51,2,0,1,0,0,3695,8718,26802,68.23
03/01/2015 14:00,Valencia,287.968,51,2,0,1,0,0,3780,9152,26416,67.97
03/01/2015 15:00,Valencia,290.323,51,2,0,1,0,0,3370,9382,25362,62.76
03/01/2015 16:00,Valencia,288.18425,55,2,0,1,0,0,2692,9307,24770,62.03
03/01/2015 17:00,Valencia,287.5973125,53,2,0,1,0,0,1931,8892,24501,66.69
03/01/2015 18:00,Valencia,284.6826875,60,2,0,1,0,0,1015,8568,24992,71.5
03/01/2015 19:00,Valencia,281.768,72,2,0,1,0,0,502,9005,27964,72.14
03/01/2015 20:00,Valencia,277.502,79,2,0,1,0,0,355,9672,29694,72.45
03/01/2015 21:00,Valencia,277.502,79,2,0,1,0,0,291,10081,29874,72.86
03/01/2015 22:00,Valencia,277.502,79,2,0,1,0,0,207,10537,28979,70.1
03/01/2015 23:00,Valencia,276.168,78,2,0,1,0,0,117,10953,26863,67.62
04/01/2015 00:00,Valencia,276.168,78,2,0,1,0,0,692,8540,25254,55.22
04/01/2015 01:00,Valencia,276.168,78,2,0,1,0,0,684,8080,23620,50.54
04/01/2015 02:00,Valencia,275.243,77,2,0,1,0,0,648,7773,22606,48.68
04/01/2015 03:00,Valencia,275.243,77,2,0,1,0,0,640,7601,22191,48.02
04/01/2015 04:00,Valencia,275.243,77,2,0,1,0,0,563,7584,21929,47.06
04/01/2015 05:00,Valencia,274.779,75,2,0,1,0,0,372,7812,22195,46.79
04/01/2015 06:00,Valencia,274.779,75,2,0,1,0,0,179,7950,24035,47.63
04/01/2015 07:00,Valencia,274.779,75,2,0,1,0,0,129,8228,26807,47.44
04/01/2015 08:00,Valencia,277.761,74,1,0,1,0,0,357,8341,28316,50.84
04/01/2015 09:00,Valencia,277.761,74,1,0,1,0,0,1634,8569,29871,54.84
04/01/2015 10:00,Valencia,277.761,74,1,0,1,0,0,3830,8433,30585,59.95
04/01/2015 11:00,Valencia,277.761,74,1,0,1,0,0,4937,8001,30772,59.35
04/01/2015 12:00,Valencia,288.936,57,1,0,1,0,0,5302,7520,30685,57.03
04/01/2015 13:00,Valencia,288.936,57,1,0,1,0,0,5590,7274,30429,59.22
04/01/2015 14:00,Valencia,289.305,55,1,0,1,0,0,5668,6878,28741,58.56
04/01/2015 15:00,Valencia,289.674,53,1,0,1,0,0,5593,7517,28249,52.07
04/01/2015 16:00,Valencia,289.742,57,1,0,1,0,0,5316,7999,28105,52.15
04/01/2015 17:00,Valencia,285.2135,74,1,0,1,0,0,4907,8181,27908,61.12
04/01/2015 18:00,Valencia,280.685,92,2,0,1,0,0,4200,8260,27577,71.98
04/01/2015 19:00,Valencia,278.057,89,1,0,1,0,0,2911,8156,27418,74.64
04/01/2015 20:00,Valencia,275.429,87,1,0,1,0,0,1392,8347,28604,75.38
04/01/2015 21:00,Valencia,275.429,91,1,0,1,0,0,748,8875,30346,76.49
04/01/2015 22:00,Valencia,275.429,87,1,0,1,0,0,696,8922,28190,73.83
04/01/2015 23:00,Valencia,274.5185,91,1,0,1,0,0,672,8735,26270,69.51
05/01/2015 00:00,Valencia,273.608,86,1,0,1,0,0,691,7351,25069,70.77
05/01/2015 01:00,Valencia,273.608,86,1,0,1,0,0,668,7403,23390,64.89
05/01/2015 02:00,Valencia,273.553,84,2,0,1,0,0,662,7887,21988,60.91
05/01/2015 03:00,Valencia,273.553,84,2,0,1,0,0,0,0,21182,59.68
05/01/2015 04:00,Valencia,273.553,84,2,0,1,0,0,570,8348,20778,58.04
05/01/2015 05:00,Valencia,273.614,84,1,0,1,0,0,428,8526,20309,59.57
05/01/2015 06:00,Valencia,273.614,84,1,0,1,0,0,243,8518,20252,69.73
05/01/2015 07:00,Valencia,273.614,84,1,0,1,0,0,155,8263,19964,72.97
05/01/2015 08:00,Valencia,277.061,83,1,0,1,0,0,500,8326,20796,77.92
05/01/2015 09:00,Valencia,277.061,83,1,0,1,0,0,1333,8046,22478,79.59
05/01/2015 10:00,Valencia,276.909,84,1,0,1,0,0,2482,8439,23834,81.75
05/01/2015 11:00,Valencia,286.983,68,1,0,1,0,0,3339,9131,24429,80.82
05/01/2015 12:00,Valencia,286.983,68,1,0,1,0,0,0,0,0,79.14
05/01/2015 13:00,Valencia,286.983,68,1,0,1,0,0,0,0,0,73.95
05/01/2015 14:00,Valencia,288.058,63,1,0,1,0,0,0,0,0,71.93
05/01/2015 15:00,Valencia,287.702,64,1,0,1,0,0,0,0,0,71.5
05/01/2015 16:00,Valencia,284.912,76,1,0,1,0,0,0,0,0,71.85
05/01/2015 17:00,Valencia,284.9616563,76,1,0,1,0,0,0,0,0,80.53
05/01/2015 18:00,Valencia,282.5773438,86,1,0,1,0,0,2944,7431,21888,89.08
05/01/2015 19:00,Valencia,278.664,84,1,0,1,0,0,1971,6570,22048,90.97
05/01/2015 20:00,Valencia,275.77,91,0,0,1,0,0,958,5549,22858,88.51
05/01/2015 21:00,Valencia,275.77,91,0,0,1,0,0,605,4979,25604,82.85
05/01/2015 22:00,Valencia,275.77,91,0,0,1,0,0,518,4822,25381,80.52
05/01/2015 23:00,Valencia,274.8905,88,1,0,1,0,0,394,4982,23822,72.18
06/01/2015 00:00,Valencia,274.011,86,1,0,1,0,0,626,4052,23711,71.48
06/01/2015 01:00,Valencia,274.011,86,1,0,1,0,0,624,3832,22354,64.76
06/01/2015 02:00,Valencia,273.142,86,1,0,1,0,0,616,3398,21546,60.22
06/01/2015 03:00,Valencia,273.142,86,1,0,1,0,0,582,3003,21171,57.14
06/01/2015 04:00,Valencia,273.142,86,1,0,1,0,0,576,2569,21042,53.94
06/01/2015 05:00,Valencia,272.325,86,1,8,1,0,0,499,2380,21618,53.43
06/01/2015 06:00,Valencia,272.325,86,1,8,1,0,0,415,2196,23433,56.68
06/01/2015 07:00,Valencia,272.325,86,1,8,1,0,0,412,1701,25885,63.49
06/01/2015 08:00,Valencia,275.545,90,1,8,1,0,0,1168,1102,28456,66.75
06/01/2015 09:00,Valencia,275.545,90,1,8,1,0,0,3018,682,29708,73.07
06/01/2015 10:00,Valencia,275.545,90,1,8,1,0,0,4129,470,30887,78.95
06/01/2015 11:00,Valencia,285.676,68,1,0,1,0,0,4642,472,31409,75.91
06/01/2015 12:00,Valencia,285.676,68,1,0,1,0,0,4976,683,31947,73.12
06/01/2015 13:00,Valencia,286.4,66,1,0,1,0,0,5044,1041,32078,68.02
06/01/2015 14:00,Valencia,287.124,64,0,0,1,0,0,4887,1652,31193,66.67
06/01/2015 15:00,Valencia,287.124,64,0,0,1,0,0,4641,2761,30542,65.08
06/01/2015 16:00,Valencia,283.237,79,0,4,1,0,0,4279,3277,30591,66.1
06/01/2015 17:00,Valencia,279.35,94,1,8,1,0,0,3824,3281,30799,72
06/01/2015 18:00,Valencia,279.973,96,1,24,0,1,0,3132,3781,30481,78.6
06/01/2015 19:00,Valencia,278.3905,95,1,44,0,1,0,2383,3943,30147,81.18
06/01/2015 20:00,Valencia,276.808,94,1,64,0,1,0,1586,4028,30120,81.65
06/01/2015 21:00,Valencia,276.808,96,1,64,0,1,0,891,3661,30747,78.63
06/01/2015 22:00,Valencia,278.1633438,95,1,82,0,1,0,696,3485,29978,73.2
06/01/2015 23:00,Valencia,278.841,96,1,92,0,1,0,669,3276,27421,72.46
07/01/2015 00:00,Valencia,278.841,96,1,92,0,1,0,1280,6210,30518,67.24
07/01/2015 01:00,Valencia,278.841,96,1,92,0,1,0,1253,5993,28484,64.17
07/01/2015 02:00,Valencia,279.626,99,1,88,0,0,1,1231,5529,27026,62.12
07/01/2015 03:00,Valencia,279.626,99,1,88,0,0,1,1223,5127,26248,62.11
07/01/2015 04:00,Valencia,279.626,99,1,88,0,0,1,1189,4940,25838,60.05
07/01/2015 05:00,Valencia,278.987,96,2,48,0,1,0,1142,4735,26021,62.48
07/01/2015 06:00,Valencia,278.987,96,2,48,0,1,0,1043,4266,26992,70.01
07/01/2015 07:00,Valencia,278.987,96,2,48,0,1,0,979,3849,28625,75.2
07/01/2015 08:00,Valencia,278.0316875,90,1,68,0,0,1,1336,3369,31015,83.3
07/01/2015 09:00,Valencia,278.7733438,86,2,80,0,0,1,2121,2959,33276,93.14
07/01/2015 10:00,Valencia,281.3868125,83,1,27,0,0,1,2841,3226,34221,100.45
07/01/2015 11:00,Valencia,281.8165,79,1,50,0,0,1,3556,4273,34796,95.17
07/01/2015 12:00,Valencia,284.118,77,1,8,1,0,0,3756,5914,35535,85.23
07/01/2015 13:00,Valencia,284.3325,75,1,8,0,0,1,3639,7320,35752,81.5
07/01/2015 14:00,Valencia,284.1133438,72,1,32,0,0,1,4133,7837,35605,77.29
07/01/2015 15:00,Valencia,284.5446875,72,1,20,0,0,1,4896,7890,36020,76.61
07/01/2015 16:00,Valencia,281.38,85,1,26,0,0,1,4647,7996,36066,77.15
07/01/2015 17:00,Valencia,283.01,80,1,8,0,0,1,4184,7955,36195,79.51
07/01/2015 18:00,Valencia,281.044,88,1,8,0,0,1,3631,7582,35739,91.05
07/01/2015 19:00,Valencia,280.3815,87,1,26,0,1,0,2772,6821,35188,95.29
07/01/2015 20:00,Valencia,278.85,93,1,32,0,1,0,2013,6198,34470,91.25
07/01/2015 21:00,Valencia,278.25,94,1,32,0,1,0,1193,6139,33716,87.08
07/01/2015 22:00,Valencia,277.85,94,1,50,0,1,0,636,6398,32697,78.15
07/01/2015 23:00,Valencia,277.45,95,2,68,0,1,0,573,6262,30477,75.07
08/01/2015 00:00,Valencia,279.85,94,2,68,0,1,0,433,5908,26788,73.73
08/01/2015 01:00,Valencia,278.95,94,1,46,0,1,0,391,5509,25146,70.99
08/01/2015 02:00,Valencia,278.05,95,1,24,0,1,0,352,5204,23889,68.3
08/01/2015 03:00,Valencia,277.25,95,1,24,0,1,0,328,4891,23046,64.22
08/01/2015 04:00,Valencia,276.75,95,1,24,0,1,0,327,4738,22587,63.53
08/01/2015 05:00,Valencia,276.45,96,1,24,0,1,0,320,4868,22361,66.7
08/01/2015 06:00,Valencia,276.05,95,1,0,1,0,0,265,4809,22551,69.79
08/01/2015 07:00,Valencia,275.55,95,1,0,1,0,0,223,4849,22543,75.57
08/01/2015 08:00,Valencia,275.15,95,1,0,1,0,0,708,4285,24042,82.36
08/01/2015 09:00,Valencia,278.35,95,2,0,1,0,0,2225,3889,25932,87.03
08/01/2015 10:00,Valencia,282.05,82,2,0,1,0,0,3943,3330,27664,91.08
08/01/2015 11:00,Valencia,284.25,68,2,0,1,0,0,4514,2911,28448,89.29
08/01/2015 12:00,Valencia,285.55,65,1,0,1,0,0,4926,2376,28881,85.45
08/01/2015 13:00,Valencia,286.85,54,1,0,1,0,0,5067,1917,29329,80.33
08/01/2015 14:00,Valencia,287.75,52,1,0,1,0,0,5092,1741,29026,77.33
08/01/2015 15:00,Valencia,289.05,46,3,0,1,0,0,5019,1680,28237,77.03
08/01/2015 16:00,Valencia,286.675,55,2,0,1,0,0,4803,1774,27868,78.15
08/01/2015 17:00,Valencia,283.982,69,1,0,1,0,0,4507,2001,27654,80.48
08/01/2015 18:00,Valencia,281.766,76,1,0,1,0,0,4010,2574,27507,90.87
08/01/2015 19:00,Valencia,279.55,84,1,0,1,0,0,3321,3022,27544,94.11
08/01/2015 20:00,Valencia,278.85,84,6,0,1,0,0,2089,3312,27578,90.26
08/01/2015 21:00,Valencia,281.05,72,3,0,1,0,0,957,3478,28222,84.66
08/01/2015 22:00,Valencia,280.25,79,6,0,1,0,0,721,3726,28221,77.05
08/01/2015 23:00,Valencia,278.85,80,1,0,1,0,0,691,3968,26436,73.14
09/01/2015 00:00,Valencia,277.75,82,1,0,1,0,0,39,3552,27485,67.7
09/01/2015 01:00,Valencia,276.95,83,1,0,1,0,0,38,3334,25750,61.05
09/01/2015 02:00,Valencia,277.45,77,1,0,1,0,0,37,3486,24760,59.61
09/01/2015 03:00,Valencia,278.95,70,1,0,1,0,0,37,3492,24188,58.65
09/01/2015 04:00,Valencia,277.05,76,1,0,1,0,0,36,3541,23840,58.4
09/01/2015 05:00,Valencia,277,76,1,0,1,0,0,41,3603,24030,59.77
09/01/2015 06:00,Valencia,276.95,77,1,0,1,0,0,45,3952,25965,68.38
09/01/2015 07:00,Valencia,276.6,77,1,0,1,0,0,58,4209,28266,75.5
09/01/2015 08:00,Valencia,276.25,78,1,0,1,0,0,317,4171,29981,81.67
09/01/2015 09:00,Valencia,276.545,77,1,0,1,0,0,1107,3873,31932,85.8
09/01/2015 10:00,Valencia,284.85,53,2,0,1,0,0,2133,3865,33325,92
09/01/2015 11:00,Valencia,282.295,60,2,0,1,0,0,3193,3802,34144,89.66
09/01/2015 12:00,Valencia,287.75,45,3,0,1,0,0,3932,3676,35040,85.5
09/01/2015 13:00,Valencia,289.35,41,4,0,1,0,0,4156,3620,35524,81.22
09/01/2015 14:00,Valencia,290.95,37,6,0,1,0,0,4285,3774,34579,77.08
09/01/2015 15:00,Valencia,289.956,43,4,0,1,0,0,4135,4045,33792,77.33
09/01/2015 16:00,Valencia,286.8204063,55,4,0,1,0,0,3883,4345,33768,80.09
09/01/2015 17:00,Valencia,286.1833125,61,1,0,1,0,0,3513,4914,33696,81.64
09/01/2015 18:00,Valencia,283.4046563,72,1,0,1,0,0,3253,5564,33154,88.51
09/01/2015 19:00,Valencia,285.278,56,1,0,1,0,0,2403,5966,32440,89
09/01/2015 20:00,Valencia,284.05,59,1,0,1,0,0,1060,5879,32384,87.11
09/01/2015 21:00,Valencia,280.163,70,1,0,1,0,0,530,5861,33976,82.13
09/01/2015 22:00,Valencia,280.2604063,70,1,0,1,0,0,444,5431,31420,78.39
09/01/2015 23:00,Valencia,275.7093125,83,1,0,1,0,0,386,5147,28825,72.17
10/01/2015 00:00,Valencia,275.1426563,85,1,0,1,0,0,384,996,24899,61.8
10/01/2015 01:00,Valencia,280.5315,63,1,0,1,0,0,167,897,23505,59.46
10/01/2015 02:00,Valencia,281.95,57,1,0,1,0,0,102,934,22589,55.97
10/01/2015 03:00,Valencia,278.147,72,1,0,1,0,0,103,933,22177,55.03
10/01/2015 04:00,Valencia,284.15,45,8,0,1,0,0,102,898,22025,54.53
10/01/2015 05:00,Valencia,279.797,64,3,0,1,0,0,102,826,22426,55.44
10/01/2015 06:00,Valencia,285.25,41,6,0,1,0,0,102,890,24361,57.22
10/01/2015 07:00,Valencia,285.75,37,4,0,1,0,0,103,998,27890,63.84
10/01/2015 08:00,Valencia,286.25,34,3,0,1,0,0,233,1183,29335,71.4
10/01/2015 09:00,Valencia,282.5835,49,2,0,1,0,0,1209,1214,29951,74.51
10/01/2015 10:00,Valencia,285.75,43,1,0,1,0,0,2927,852,30452,77.05
10/01/2015 11:00,Valencia,284.8835,47,5,0,1,0,0,4515,828,30856,75.49
10/01/2015 12:00,Valencia,290.85,30,8,0,1,0,0,5044,1346,31449,74.23
10/01/2015 13:00,Valencia,292.4,28,12,0,1,0,0,5107,2139,31218,74
10/01/2015 14:00,Valencia,293.95,26,17,0,1,0,0,4900,2602,30458,72.86
10/01/2015 15:00,Valencia,292.681,38,9,0,1,0,0,4463,3146,29836,69.68
10/01/2015 16:00,Valencia,294.85,25,3,0,1,0,0,4215,3812,29781,68.36
10/01/2015 17:00,Valencia,291.231,43,3,0,1,0,0,3756,4411,29929,71.77
10/01/2015 18:00,Valencia,291.05,36,6,0,1,0,0,2857,4682,29638,77.55
10/01/2015 19:00,Valencia,290.9,35,7,0,1,0,0,1303,4400,29950,78.67
10/01/2015 20:00,Valencia,290.75,34,8,0,1,0,0,633,4443,32244,78.46
10/01/2015 21:00,Valencia,290.15,32,5,0,1,0,0,510,4419,31900,78.1
10/01/2015 22:00,Valencia,289.55,31,3,0,1,0,0,497,3976,28690,70.98
10/01/2015 23:00,Valencia,289,31,8,0,1,0,0,466,3299,26219,62.14
11/01/2015 00:00,Valencia,288.45,32,12,0,1,0,0,26,4256,22460,60.35
11/01/2015 01:00,Valencia,288.05,31,17,0,1,0,0,25,4802,21033,54.98
11/01/2015 02:00,Valencia,287.65,30,22,0,1,0,0,25,5261,19977,53.36
11/01/2015 03:00,Valencia,280.946,59,11,0,1,0,0,25,5647,19389,52.62
11/01/2015 04:00,Valencia,288.15,24,4,0,1,0,0,25,5907,19126,49.17
11/01/2015 05:00,Valencia,279.996,58,5,0,1,0,0,25,6487,19199,47.97
11/01/2015 06:00,Valencia,285.75,28,11,0,1,0,0,23,7036,19404,49.1
11/01/2015 07:00,Valencia,284.95,31,9,0,1,0,0,35,7397,19500,49.91
11/01/2015 08:00,Valencia,284.15,34,8,0,1,0,0,394,8140,20182,51.53
11/01/2015 09:00,Valencia,285.55,38,2,0,1,0,0,1228,9148,22121,55.87
11/01/2015 10:00,Valencia,286.65,39,2,0,1,0,0,2045,9866,23589,55.81
11/01/2015 11:00,Valencia,288.25,37,4,0,1,0,0,2423,10448,24238,54.7
11/01/2015 12:00,Valencia,289.35,36,8,20,0,1,0,2437,10819,24271,52.89
11/01/2015 13:00,Valencia,291.05,33,8,0,1,0,0,2022,11383,24713,54.58
11/01/2015 14:00,Valencia,293.05,33,3,0,1,0,0,1630,11916,24477,54.82
11/01/2015 15:00,Valencia,293.95,32,3,0,1,0,0,1334,12171,23377,52.08
11/01/2015 16:00,Valencia,293.25,35,3,0,1,0,0,860,12258,23037,52.05
11/01/2015 17:00,Valencia,290.35,45,8,12,0,1,0,254,12239,23049,55.59
11/01/2015 18:00,Valencia,285.741,59,4,6,1,0,0,57,12399,25259,77.6
11/01/2015 19:00,Valencia,286.0833438,59,3,4,1,0,0,54,12793,26520,80.36
11/01/2015 20:00,Valencia,283.95,66,1,0,1,0,0,55,12806,27123,82.29
11/01/2015 21:00,Valencia,281.55,73,1,0,1,0,0,34,12675,27025,82.47
11/01/2015 22:00,Valencia,280.55,76,1,0,1,0,0,31,12677,25889,78.06
11/01/2015 23:00,Valencia,279.95,79,1,0,1,0,0,31,12580,23940,70.13
12/01/2015 00:00,Valencia,279.25,84,1,0,1,0,0,44,1661,27085,60.81
12/01/2015 01:00,Valencia,278.95,86,1,0,1,0,0,42,1436,25272,58.27
12/01/2015 02:00,Valencia,278.95,86,1,92,0,1,0,42,1350,24121,53.65
12/01/2015 03:00,Valencia,279.45,88,1,92,0,1,0,42,1386,23626,51.95
12/01/2015 04:00,Valencia,279.75,91,1,92,0,1,0,42,1349,23572,51.4
12/01/2015 05:00,Valencia,279.35,93,2,88,0,1,0,42,1286,24070,52.93
12/01/2015 06:00,Valencia,279.25,94,2,88,0,1,0,42,1263,26787,58.8
12/01/2015 07:00,Valencia,278.25,94,2,88,0,1,0,45,1266,31511,70.52
12/01/2015 08:00,Valencia,281.95,88,3,92,0,1,0,157,1237,34046,75.72
12/01/2015 09:00,Valencia,283.35,84,3,92,0,1,0,1104,1205,34876,81.92
12/01/2015 10:00,Valencia,284.55,82,1,92,0,1,0,2190,1196,35093,85.63
12/01/2015 11:00,Valencia,286.15,76,4,24,0,1,0,3012,1146,34588,86.76
12/01/2015 12:00,Valencia,286.95,70,1,24,0,1,0,3262,1170,34347,82.78
12/01/2015 13:00,Valencia,288.05,65,4,24,0,1,0,3208,1210,34146,76.7
12/01/2015 14:00,Valencia,288.65,62,4,0,1,0,0,3027,1034,32884,74.35
12/01/2015 15:00,Valencia,289.65,60,4,0,1,0,0,2630,924,32422,73.6
12/01/2015 16:00,Valencia,287.75,72,1,0,1,0,0,1615,905,32502,74.74
12/01/2015 17:00,Valencia,285.85,80,3,12,0,1,0,422,1091,33509,76.34
12/01/2015 18:00,Valencia,284.55,85,1,12,0,1,0,86,1110,35896,84.23
12/01/2015 19:00,Valencia,282.85,88,1,12,0,1,0,63,1051,36615,87.72
12/01/2015 20:00,Valencia,281.85,91,1,48,0,1,0,56,1175,36704,86.54
12/01/2015 21:00,Valencia,282.05,92,1,48,0,1,0,44,1430,35823,81.3
12/01/2015 22:00,Valencia,282.05,90,1,48,0,1,0,42,1631,32932,69.06
12/01/2015 23:00,Valencia,282.05,88,1,48,0,1,0,42,1729,29695,62.43
13/01/2015 00:00,Valencia,281.05,90,1,36,0,1,0,32,8027,28033,55.61
13/01/2015 01:00,Valencia,279.75,87,1,36,0,1,0,32,7668,25750,52.54
13/01/2015 02:00,Valencia,279.35,79,1,68,0,1,0,32,7337,24517,50.97
13/01/2015 03:00,Valencia,278.65,81,1,68,0,1,0,32,6970,23911,49.57
13/01/2015 04:00,Valencia,278.65,79,1,68,0,1,0,32,6966,23876,48.74
13/01/2015 05:00,Valencia,278.75,77,1,92,0,1,0,32,6890,24445,49.56
13/01/2015 06:00,Valencia,278.95,76,1,92,0,1,0,32,6853,27027,53.96
13/01/2015 07:00,Valencia,278.95,75,1,92,0,1,0,37,6849,31924,65.89
13/01/2015 08:00,Valencia,277.15,82,2,32,0,1,0,56,6964,35351,73.97
13/01/2015 09:00,Valencia,279.35,76,2,32,0,1,0,516,6922,36288,78.25
13/01/2015 10:00,Valencia,283.95,62,6,32,0,1,0,1475,6320,36612,83.44
13/01/2015 11:00,Valencia,287.55,53,11,0,1,0,0,2284,5670,36296,81.74
13/01/2015 12:00,Valencia,289.45,48,6,0,1,0,0,2857,5901,35645,78.22
13/01/2015 13:00,Valencia,290.95,42,9,0,1,0,0,3217,6300,35172,74.18
13/01/2015 14:00,Valencia,291.75,36,25,0,1,0,0,3253,6635,33895,69.45
13/01/2015 15:00,Valencia,292.35,36,9,0,1,0,0,3084,6481,33283,69.58
13/01/2015 16:00,Valencia,292.35,36,4,0,1,0,0,2475,6184,33030,72.97
13/01/2015 17:00,Valencia,290.35,41,1,0,1,0,0,1187,5758,33542,75.59
13/01/2015 18:00,Valencia,289.85,40,1,0,1,0,0,303,5607,35944,86.26
13/01/2015 19:00,Valencia,289.05,40,6,0,1,0,0,98,5656,37553,88.57
13/01/2015 20:00,Valencia,287.35,45,3,0,1,0,0,80,5789,37604,87.32
13/01/2015 21:00,Valencia,283.95,74,3,0,1,0,0,44,5689,36831,80.78
13/01/2015 22:00,Valencia,285.75,56,3,0,1,0,0,44,5676,33972,77.41
13/01/2015 23:00,Valencia,286.85,50,8,0,1,0,0,35,5925,30733,67
