dt_iso,city_name,temp,humidity,wind_speed,clouds_all,weather_clear,weather_cloudy,weather_rain
01/01/2015 00:00,Valencia,270.475,77,1,0,1,0,0
01/01/2015 01:00,Valencia,270.475,77,1,0,1,0,0
01/01/2015 02:00,Valencia,269.686,78,0,0,1,0,0
01/01/2015 03:00,Valencia,269.686,78,0,0,1,0,0
01/01/2015 04:00,Valencia,269.686,78,0,0,1,0,0
01/01/2015 05:00,Valencia,270.292,71,2,0,1,0,0
01/01/2015 06:00,Valencia,270.292,71,2,0,1,0,0
01/01/2015 07:00,Valencia,270.292,71,2,0,1,0,0
01/01/2015 08:00,Valencia,274.601,71,1,0,1,0,0
01/01/2015 09:00,Valencia,274.601,71,1,0,1,0,0
01/01/2015 10:00,Valencia,274.601,71,1,0,1,0,0
01/01/2015 11:00,Valencia,284.824,55,1,0,1,0,0
01/01/2015 12:00,Valencia,284.824,55,1,0,1,0,0
01/01/2015 13:00,Valencia,284.824,55,1,0,1,0,0
01/01/2015 14:00,Valencia,285.0506563,52,1,0,1,0,0
01/01/2015 15:00,Valencia,285.2773438,50,1,0,1,0,0
01/01/2015 16:00,Valencia,281.024,67,1,0,1,0,0
01/01/2015 17:00,Valencia,282.744,58,1,0,1,0,0
01/01/2015 18:00,Valencia,279.984,68,1,0,1,0,0
01/01/2015 19:00,Valencia,277.8761875,69,1,0,1,0,0
01/01/2015 20:00,Valencia,275.0075,81,1,0,1,0,0
01/01/2015 21:00,Valencia,272.791,84,1,0,1,0,0
01/01/2015 22:00,Valencia,272.791,84,1,0,1,0,0
01/01/2015 23:00,Valencia,271.229,82,1,0,1,0,0
02/01/2015 00:00,Valencia,271.229,82,1,0,1,0,0
02/01/2015 01:00,Valencia,271.229,82,1,0,1,0,0
02/01/2015 02:00,Valencia,270.664,82,1,0,1,0,0
02/01/2015 03:00,Valencia,270.664,82,1,0,1,0,0
02/01/2015 04:00,Valencia,270.664,82,1,0,1,0,0
02/01/2015 05:00,Valencia,270.277,78,1,0,1,0,0
02/01/2015 06:00,Valencia,270.277,78,1,0,1,0,0
02/01/2015 07:00,Valencia,270.277,78,1,0,1,0,0
02/01/2015 08:00,Valencia,274.43,70,2,0,1,0,0
02/01/2015 09:00,Valencia,274.43,70,2,0,1,0,0
02/01/2015 10:00,Valencia,274.43,70,2,0,1,0,0
02/01/2015 11:00,Valencia,285.595,52,1,0,1,0,0
02/01/2015 12:00,Valencia,286.304,44,1,0,1,0,0
02/01/2015 13:00,Valencia,285.595,52,1,0,1,0,0
02/01/2015 14:00,Valencia,287.2833125,37,1,0,1,0,0
02/01/2015 15:00,Valencia,287.5536875,37,1,0,1,0,0
02/01/2015 16:00,Valencia,282.42,54,1,0,1,0,0
02/01/2015 17:00,Valencia,284.4916563,48,1,0,1,0,0
02/01/2015 18:00,Valencia,281.1593438,59,1,0,1,0,0
02/01/2015 19:00,Valencia,277.545,81,1,0,1,0,0
02/01/2015 20:00,Valencia,275.707,75,1,0,1,0,0
02/01/2015 21:00,Valencia,273.587,79,1,0,1,0,0
02/01/2015 22:00,Valencia,273.587,79,1,0,1,0,0
02/01/2015 23:00,Valencia,272.333,78,1,0,1,0,0
03/01/2015 00:00,Valencia,272.333,78,1,0,1,0,0
03/01/2015 01:00,Valencia,272.333,78,1,0,1,0,0
03/01/2015 02:00,Valencia,271.967,80,1,8,1,0,0
03/01/2015 03:00,Valencia,271.967,80,1,8,1,0,0
03/01/2015 04:00,Valencia,271.967,80,1,8,1,0,0
03/01/2015 05:00,Valencia,271.969,80,2,12,0,1,0
03/01/2015 06:00,Valencia,271.969,80,2,12,0,1,0
03/01/2015 07:00,Valencia,271.969,80,2,12,0,1,0
03/01/2015 08:00,Valencia,275.827,78,2,0,1,0,0
03/01/2015 09:00,Valencia,275.827,78,2,0,1,0,0
03/01/2015 10:00,Valencia,275.827,78,2,0,1,0,0
03/01/2015 11:00,Valencia,287.968,51,2,0,1,0,0
03/01/2015 12:00,Valencia,287.968,51,2,0,1,0,0
03/01/2015 13:00,Valencia,287.968,51,2,0,1,0,0
03/01/2015 14:00,Valencia,287.968,51,2,0,1,0,0
03/01/2015 15:00,Valencia,290.323,51,2,0,1,0,0
03/01/2015 16:00,Valencia,288.18425,55,2,0,1,0,0
03/01/2015 17:00,Valencia,287.5973125,53,2,0,1,0,0
03/01/2015 18:00,Valencia,284.6826875,60,2,0,1,0,0
03/01/2015 19:00,Valencia,281.768,72,2,0,1,0,0
03/01/2015 20:00,Valencia,277.502,79,2,0,1,0,0
03/01/2015 21:00,Valencia,277.502,79,2,0,1,0,0
03/01/2015 22:00,Valencia,277.502,79,2,0,1,0,0
03/01/2015 23:00,Valencia,276.168,78,2,0,1,0,0
04/01/2015 00:00,Valencia,276.168,78,2,0,1,0,0
04/01/2015 01:00,Valencia,276.168,78,2,0,1,0,0
04/01/2015 02:00,Valencia,275.243,77,2,0,1,0,0
04/01/2015 03:00,Valencia,275.243,77,2,0,1,0,0
04/01/2015 04:00,Valencia,275.243,77,2,0,1,0,0
04/01/2015 05:00,Valencia,274.779,75,2,0,1,0,0
04/01/2015 06:00,Valencia,274.779,75,2,0,1,0,0
04/01/2015 07:00,Valencia,274.779,75,2,0,1,0,0
04/01/2015 08:00,Valencia,277.761,74,1,0,1,0,0
04/01/2015 09:00,Valencia,277.761,74,1,0,1,0,0
04/01/2015 10:00,Valencia,277.761,74,1,0,1,0,0
04/01/2015 11:00,Valencia,277.761,74,1,0,1,0,0
04/01/2015 12:00,Valencia,288.936,57,1,0,1,0,0
04/01/2015 13:00,Valencia,288.936,57,1,0,1,0,0
04/01/2015 14:00,Valencia,289.305,55,1,0,1,0,0
04/01/2015 15:00,Valencia,289.674,53,1,0,1,0,0
04/01/2015 16:00,Valencia,289.742,57,1,0,1,0,0
04/01/2015 17:00,Valencia,285.2135,74,1,0,1,0,0
04/01/2015 18:00,Valencia,280.685,92,2,0,1,0,0
04/01/2015 19:00,Valencia,278.057,89,1,0,1,0,0
04/01/2015 20:00,Valencia,275.429,87,1,0,1,0,0
04/01/2015 21:00,Valencia,275.429,91,1,0,1,0,0
04/01/2015 22:00,Valencia,275.429,87,1,0,1,0,0
04/01/2015 23:00,Valencia,274.5185,91,1,0,1,0,0
05/01/2015 00:00,Valencia,273.608,86,1,0,1,0,0
05/01/2015 01:00,Valencia,273.608,86,1,0,1,0,0
05/01/2015 02:00,Valencia,273.553,84,2,0,1,0,0
05/01/2015 03:00,Valencia,273.553,84,2,0,1,0,0
05/01/2015 04:00,Valencia,273.553,84,2,0,1,0,0
05/01/2015 05:00,Valencia,273.614,84,1,0,1,0,0
05/01/2015 06:00,Valencia,273.614,84,1,0,1,0,0
05/01/2015 07:00,Valencia,273.614,84,1,0,1,0,0
05/01/2015 08:00,Valencia,277.061,83,1,0,1,0,0
05/01/2015 09:00,Valencia,277.061,83,1,0,1,0,0
05/01/2015 10:00,Valencia,276.909,84,1,0,1,0,0
05/01/2015 11:00,Valencia,286.983,68,1,0,1,0,0
05/01/2015 12:00,Valencia,286.983,68,1,0,1,0,0
05/01/2015 13:00,Valencia,286.983,68,1,0,1,0,0
05/01/2015 14:00,Valencia,288.058,63,1,0,1,0,0
05/01/2015 15:00,Valencia,287.702,64,1,0,1,0,0
05/01/2015 16:00,Valencia,284.912,76,1,0,1,0,0
05/01/2015 17:00,Valencia,284.9616563,76,1,0,1,0,0
05/01/2015 18:00,Valencia,282.5773438,86,1,0,1,0,0
05/01/2015 19:00,Valencia,278.664,84,1,0,1,0,0
05/01/2015 20:00,Valencia,275.77,91,0,0,1,0,0
05/01/2015 21:00,Valencia,275.77,91,0,0,1,0,0
05/01/2015 22:00,Valencia,275.77,91,0,0,1,0,0
05/01/2015 23:00,Valencia,274.8905,88,1,0,1,0,0
06/01/2015 00:00,Valencia,274.011,86,1,0,1,0,0
06/01/2015 01:00,Valencia,274.011,86,1,0,1,0,0
06/01/2015 02:00,Valencia,273.142,86,1,0,1,0,0
06/01/2015 03:00,Valencia,273.142,86,1,0,1,0,0
06/01/2015 04:00,Valencia,273.142,86,1,0,1,0,0
06/01/2015 04:00,Valencia,273.142,86,1,0,1,0,0
06/01/2015 05:00,Valencia,272.325,86,1,8,1,0,0
06/01/2015 06:00,Valencia,272.325,86,1,8,1,0,0
06/01/2015 07:00,Valencia,272.325,86,1,8,1,0,0
06/01/2015 08:00,Valencia,275.545,90,1,8,1,0,0
06/01/2015 09:00,Valencia,275.545,90,1,8,1,0,0
06/01/2015 10:00,Valencia,275.545,90,1,8,1,0,0
06/01/2015 11:00,Valencia,285.676,68,1,0,1,0,0
06/01/2015 12:00,Valencia,285.676,68,1,0,1,0,0
06/01/2015 13:00,Valencia,286.4,66,1,0,1,0,0
06/01/2015 14:00,Valencia,287.124,64,0,0,1,0,0
06/01/2015 15:00,Valencia,287.124,64,0,0,1,0,0
06/01/2015 16:00,Valencia,283.237,79,0,4,1,0,0
06/01/2015 17:00,Valencia,279.35,94,1,8,1,0,0
06/01/2015 18:00,Valencia,279.973,96,1,24,0,1,0
06/01/2015 19:00,Valencia,278.3905,95,1,44,0,1,0
06/01/2015 20:00,Valencia,276.808,94,1,64,0,1,0
06/01/2015 21:00,Valencia,276.808,96,1,64,0,1,0
06/01/2015 22:00,Valencia,278.1633438,95,1,82,0,1,0
06/01/2015 23:00,Valencia,278.841,96,1,92,0,1,0
07/01/2015 00:00,Valencia,278.841,96,1,92,0,1,0
07/01/2015 01:00,Valencia,278.841,96,1,92,0,1,0
07/01/2015 02:00,Valencia,279.626,99,1,88,0,0,1
07/01/2015 03:00,Valencia,279.626,99,1,88,0,0,1
07/01/2015 04:00,Valencia,279.626,99,1,88,0,0,1
07/01/2015 05:00,Valencia,278.987,96,2,48,0,1,0
07/01/2015 06:00,Valencia,278.987,96,2,48,0,1,0
07/01/2015 07:00,Valencia,278.987,96,2,48,0,1,0
07/01/2015 08:00,Valencia,278.0316875,90,1,68,0,0,1
07/01/2015 09:00,Valencia,278.7733438,86,2,80,0,0,1
07/01/2015 10:00,Valencia,281.3868125,83,1,27,0,0,1
07/01/2015 11:00,Valencia,281.8165,79,1,50,0,0,1
07/01/2015 12:00,Valencia,284.118,77,1,8,1,0,0
07/01/2015 13:00,Valencia,284.3325,75,1,8,0,0,1
07/01/2015 14:00,Valencia,284.1133438,72,1,32,0,0,1
07/01/2015 15:00,Valencia,284.5446875,72,1,20,0,0,1
07/01/2015 16:00,Valencia,281.38,85,1,26,0,0,1
07/01/2015 17:00,Valencia,283.01,80,1,8,0,0,1
07/01/2015 18:00,Valencia,281.044,88,1,8,0,0,1
07/01/2015 19:00,Valencia,280.3815,87,1,26,0,1,0
07/01/2015 20:00,Valencia,278.85,93,1,32,0,1,0
07/01/2015 21:00,Valencia,278.25,94,1,32,0,1,0
07/01/2015 22:00,Valencia,277.85,94,1,50,0,1,0
07/01/2015 23:00,Valencia,277.45,95,2,68,0,1,0
08/01/2015 00:00,Valencia,279.85,94,2,68,0,1,0
08/01/2015 01:00,Valencia,278.95,94,1,46,0,1,0
08/01/2015 02:00,Valencia,278.05,95,1,24,0,1,0
08/01/2015 03:00,Valencia,277.25,95,1,24,0,1,0
08/01/2015 04:00,Valencia,276.75,95,1,24,0,1,0
08/01/2015 05:00,Valencia,276.45,96,1,24,0,1,0
08/01/2015 06:00,Valencia,276.05,95,1,0,1,0,0
08/01/2015 07:00,Valencia,275.55,95,1,0,1,0,0
08/01/2015 08:00,Valencia,275.15,95,1,0,1,0,0
08/01/2015 09:00,Valencia,278.35,95,2,0,1,0,0
08/01/2015 10:00,Valencia,282.05,82,2,0,1,0,0
08/01/2015 11:00,Valencia,284.25,68,2,0,1,0,0
08/01/2015 12:00,Valencia,285.55,65,1,0,1,0,0
08/01/2015 13:00,Valencia,286.85,54,1,0,1,0,0
08/01/2015 14:00,Valencia,287.75,52,1,0,1,0,0
08/01/2015 15:00,Valencia,289.05,46,3,0,1,0,0
08/01/2015 16:00,Valencia,286.675,55,2,0,1,0,0
08/01/2015 17:00,Valencia,283.982,69,1,0,1,0,0
08/01/2015 18:00,Valencia,281.766,76,1,0,1,0,0
08/01/2015 19:00,Valencia,279.55,84,1,0,1,0,0
08/01/2015 20:00,Valencia,278.85,84,6,0,1,0,0
08/01/2015 21:00,Valencia,281.05,72,3,0,1,0,0
08/01/2015 22:00,Valencia,280.25,79,6,0,1,0,0
08/01/2015 23:00,Valencia,278.85,80,1,0,1,0,0
09/01/2015 00:00,Valencia,277.75,82,1,0,1,0,0
09/01/2015 01:00,Valencia,276.95,83,1,0,1,0,0
09/01/2015 02:00,Valencia,277.45,77,1,0,1,0,0
09/01/2015 03:00,Valencia,278.95,70,1,0,1,0,0
09/01/2015 04:00,Valencia,277.05,76,1,0,1,0,0
09/01/2015 05:00,Valencia,277,76,1,0,1,0,0
09/01/2015 06:00,Valencia,276.95,77,1,0,1,0,0
09/01/2015 07:00,Valencia,276.6,77,1,0,1,0,0
09/01/2015 08:00,Valencia,276.25,78,1,0,1,0,0
09/01/2015 09:00,Valencia,276.545,77,1,0,1,0,0
09/01/2015 10:00,Valencia,284.85,53,2,0,1,0,0
09/01/2015 11:00,Valencia,282.295,60,2,0,1,0,0
09/01/2015 12:00,Valencia,287.75,45,3,0,1,0,0
09/01/2015 13:00,Valencia,289.35,41,4,0,1,0,0
09/01/2015 14:00,Valencia,290.95,37,6,0,1,0,0
09/01/2015 15:00,Valencia,289.956,43,4,0,1,0,0
09/01/2015 16:00,Valencia,286.8204063,55,4,0,1,0,0
09/01/2015 17:00,Valencia,286.1833125,61,1,0,1,0,0
09/01/2015 18:00,Valencia,283.4046563,72,1,0,1,0,0
09/01/2015 19:00,Valencia,285.278,56,1,0,1,0,0
09/01/2015 20:00,Valencia,284.05,59,1,0,1,0,0
09/01/2015 21:00,Valencia,280.163,70,1,0,1,0,0
09/01/2015 22:00,Valencia,280.2604063,70,1,0,1,0,0
09/01/2015 23:00,Valencia,275.7093125,83,1,0,1,0,0
10/01/2015 00:00,Valencia,275.1426563,85,1,0,1,0,0
10/01/2015 01:00,Valencia,280.5315,63,1,0,1,0,0
10/01/2015 02:00,Valencia,281.95,57,1,0,1,0,0
10/01/2015 03:00,Valencia,278.147,72,1,0,1,0,0
10/01/2015 04:00,Valencia,284.15,45,8,0,1,0,0
10/01/2015 05:00,Valencia,279.797,64,3,0,1,0,0
10/01/2015 06:00,Valencia,285.25,41,6,0,1,0,0
10/01/2015 07:00,Valencia,285.75,37,4,0,1,0,0
10/01/2015 08:00,Valencia,286.25,34,3,0,1,0,0
10/01/2015 09:00,Valencia,282.5835,49,2,0,1,0,0
10/01/2015 10:00,Valencia,285.75,43,1,0,1,0,0
10/01/2015 11:00,Valencia,284.8835,47,5,0,1,0,0
10/01/2015 12:00,Valencia,290.85,30,8,0,1,0,0
10/01/2015 13:00,Valencia,292.4,28,12,0,1,0,0
10/01/2015 14:00,Valencia,293.95,26,17,0,1,0,0
10/01/2015 15:00,Valencia,292.681,38,9,0,1,0,0
10/01/2015 16:00,Valencia,294.85,25,3,0,1,0,0
10/01/2015 17:00,Valencia,291.231,43,3,0,1,0,0
10/01/2015 18:00,Valencia,291.05,36,6,0,1,0,0
10/01/2015 19:00,Valencia,290.9,35,7,0,1,0,0
10/01/2015 20:00,Valencia,290.75,34,8,0,1,0,0
10/01/2015 21:00,Valencia,290.15,32,5,0,1,0,0
10/01/2015 22:00,Valencia,289.55,31,3,0,1,0,0
10/01/2015 23:00,Valencia,289,31,8,0,1,0,0
11/01/2015 00:00,Valencia,288.45,32,12,0,1,0,0
11/01/2015 01:00,Valencia,288.05,31,17,0,1,0,0
11/01/2015 02:00,Valencia,287.65,30,22,0,1,0,0
11/01/2015 03:00,Valencia,280.946,59,11,0,1,0,0
11/01/2015 04:00,Valencia,288.15,24,4,0,1,0,0
11/01/2015 05:00,Valencia,279.996,58,5,0,1,0,0
11/01/2015 06:00,Valencia,285.75,28,11,0,1,0,0
11/01/2015 07:00,Valencia,284.95,31,9,0,1,0,0
11/01/2015 08:00,Valencia,284.15,34,8,0,1,0,0
11/01/2015 09:00,Valencia,285.55,38,2,0,1,0,0
11/01/2015 10:00,Valencia,286.65,39,2,0,1,0,0
11/01/2015 11:00,Valencia,288.25,37,4,0,1,0,0
11/01/2015 12:00,Valencia,289.35,36,8,20,0,1,0
11/01/2015 13:00,Valencia,291.05,33,8,0,1,0,0
11/01/2015 14:00,Valencia,293.05,33,3,0,1,0,0
11/01/2015 15:00,Valencia,293.95,32,3,0,1,0,0
11/01/2015 16:00,Valencia,293.25,35,3,0,1,0,0
11/01/2015 17:00,Valencia,290.35,45,8,12,0,1,0
11/01/2015 18:00,Valencia,285.741,59,4,6,1,0,0
11/01/2015 19:00,Valencia,286.0833438,59,3,4,1,0,0
11/01/2015 20:00,Valencia,283.95,66,1,0,1,0,0
11/01/2015 21:00,Valencia,281.55,73,1,0,1,0,0
11/01/2015 22:00,Valencia,280.55,76,1,0,1,0,0
11/01/2015 23:00,Valencia,279.95,79,1,0,1,0,0
12/01/2015 00:00,Valencia,279.25,84,1,0,1,0,0
12/01/2015 01:00,Valencia,278.95,86,1,0,1,0,0
12/01/2015 02:00,Valencia,278.95,86,1,92,0,1,0
12/01/2015 03:00,Valencia,279.45,88,1,92,0,1,0
12/01/2015 04:00,Valencia,279.75,91,1,92,0,1,0
12/01/2015 05:00,Valencia,279.35,93,2,88,0,1,0
12/01/2015 06:00,Valencia,279.25,94,2,88,0,1,0
12/01/2015 07:00,Valencia,278.25,94,2,88,0,1,0
12/01/2015 08:00,Valencia,281.95,88,3,92,0,1,0
12/01/2015 09:00,Valencia,283.35,84,3,92,0,1,0
12/01/2015 10:00,Valencia,284.55,82,1,92,0,1,0
12/01/2015 11:00,Valencia,286.15,76,4,24,0,1,0
12/01/2015 12:00,Valencia,286.95,70,1,24,0,1,0
12/01/2015 13:00,Valencia,288.05,65,4,24,0,1,0
12/01/2015 14:00,Valencia,288.65,62,4,0,1,0,0
12/01/2015 15:00,Valencia,289.65,60,4,0,1,0,0
12/01/2015 16:00,Valencia,287.75,72,1,0,1,0,0
12/01/2015 17:00,Valencia,285.85,80,3,12,0,1,0
12/01/2015 18:00,Valencia,284.55,85,1,12,0,1,0
12/01/2015 19:00,Valencia,282.85,88,1,12,0,1,0
12/01/2015 20:00,Valencia,281.85,91,1,48,0,1,0
12/01/2015 21:00,Valencia,282.05,92,1,48,0,1,0
12/01/2015 22:00,Valencia,282.05,90,1,48,0,1,0
12/01/2015 23:00,Valencia,282.05,88,1,48,0,1,0
13/01/2015 00:00,Valencia,281.05,90,1,36,0,1,0
13/01/2015 01:00,Valencia,279.75,87,1,36,0,1,0
13/01/2015 02:00,Valencia,279.35,79,1,68,0,1,0
13/01/2015 03:00,Valencia,278.65,81,1,68,0,1,0
13/01/2015 04:00,Valencia,278.65,79,1,68,0,1,0
13/01/2015 05:00,Valencia,278.75,77,1,92,0,1,0
13/01/2015 06:00,Valencia,278.95,76,1,92,0,1,0
13/01/2015 07:00,Valencia,278.95,75,1,92,0,1,0
13/01/2015 08:00,Valencia,277.15,82,2,32,0,1,0
13/01/2015 09:00,Valencia,279.35,76,2,32,0,1,0
13/01/2015 10:00,Valencia,283.95,62,6,32,0,1,0
13/01/2015 11:00,Valencia,287.55,53,11,0,1,0,0
13/01/2015 12:00,Valencia,289.45,48,6,0,1,0,0
13/01/2015 13:00,Valencia,290.95,42,9,0,1,0,0
13/01/2015 14:00,Valencia,291.75,36,25,0,1,0,0
13/01/2015 15:00,Valencia,292.35,36,9,0,1,0,0
13/01/2015 16:00,Valencia,292.35,36,4,0,1,0,0
13/01/2015 17:00,Valencia,290.35,41,1,0,1,0,0
13/01/2015 18:00,Valencia,289.85,40,1,0,1,0,0
13/01/2015 19:00,Valencia,289.05,40,6,0,1,0,0
13/01/2015 20:00,Valencia,287.35,45,3,0,1,0,0
13/01/2015 21:00,Valencia,283.95,74,3,0,1,0,0
13/01/2015 22:00,Valencia,285.75,56,3,0,1,0,0
13/01/2015 23:00,Valencia,286.85,50,8,0,1,0,0
14/01/2015 00:00,Valencia,285.45,53,4,0,1,0,0
14/01/2015 01:00,Valencia,285.55,52,8,0,1,0,0
14/01/2015 02:00,Valencia,284.35,56,11,0,1,0,0
14/01/2015 03:00,Valencia,284.85,56,3,0,1,0,0
14/01/2015 04:00,Valencia,285.35,55,6,0,1,0,0
14/01/2015 05:00,Valencia,285.45,55,4,24,0,1,0
14/01/2015 06:00,Valencia,284.15,59,1,24,0,1,0
14/01/2015 07:00,Valencia,283.85,61,11,24,0,1,0
14/01/2015 08:00,Valencia,284.25,58,4,0,1,0,0
14/01/2015 09:00,Valencia,284.85,57,4,0,1,0,0
14/01/2015 10:00,Valencia,285.45,58,11,0,1,0,0
14/01/2015 11:00,Valencia,286.95,56,12,0,1,0,0
14/01/2015 12:00,Valencia,289.05,47,11,0,1,0,0
14/01/2015 13:00,Valencia,290.75,38,12,0,1,0,0
14/01/2015 14:00,Valencia,291.95,37,1,0,1,0,0
14/01/2015 15:00,Valencia,291.35,41,4,0,1,0,0
14/01/2015 16:00,Valencia,291.65,40,1,0,1,0,0
14/01/2015 17:00,Valencia,290.45,39,1,0,1,0,0
14/01/2015 18:00,Valencia,288.25,45,2,0,1,0,0
14/01/2015 19:00,Valencia,288.35,41,1,0,1,0,0
14/01/2015 20:00,Valencia,284.15,74,1,0,1,0,0
14/01/2015 21:00,Valencia,281.65,75,0,0,1,0,0
14/01/2015 22:00,Valencia,280.55,84,0,0,1,0,0
14/01/2015 23:00,Valencia,279.75,81,1,0,1,0,0
15/01/2015 00:00,Valencia,279.05,78,1,0,1,0,0
15/01/2015 01:00,Valencia,279.55,74,1,0,1,0,0
15/01/2015 02:00,Valencia,279.35,74,1,0,1,0,0
15/01/2015 03:00,Valencia,280.95,68,1,0,1,0,0
15/01/2015 04:00,Valencia,279.85,71,1,0,1,0,0
15/01/2015 05:00,Valencia,280.45,72,1,0,1,0,0
15/01/2015 06:00,Valencia,279.85,73,1,0,1,0,0
15/01/2015 07:00,Valencia,280.25,73,1,0,1,0,0
15/01/2015 08:00,Valencia,281.95,65,1,0,1,0,0
15/01/2015 09:00,Valencia,285.55,54,1,0,1,0,0
15/01/2015 10:00,Valencia,287.05,50,3,0,1,0,0
15/01/2015 11:00,Valencia,288.75,46,3,0,1,0,0
15/01/2015 12:00,Valencia,290.25,43,6,0,1,0,0
15/01/2015 13:00,Valencia,291.05,38,12,0,1,0,0
15/01/2015 14:00,Valencia,291.05,36,6,0,1,0,0
15/01/2015 15:00,Valencia,291.55,37,20,0,1,0,0
15/01/2015 16:00,Valencia,291.95,38,3,0,1,0,0
15/01/2015 17:00,Valencia,290.75,41,9,0,1,0,0
15/01/2015 18:00,Valencia,289.282,46,7,0,1,0,0
15/01/2015 19:00,Valencia,288.854,48,7,27,0,1,0
15/01/2015 20:00,Valencia,287.2126875,54,5,22,0,1,0
15/01/2015 21:00,Valencia,286.6113125,57,4,45,0,1,0
15/01/2015 22:00,Valencia,286.2915,56,5,21,0,1,0
15/01/2015 23:00,Valencia,285.5963438,60,4,60,0,1,0
16/01/2015 00:00,Valencia,285.1826875,61,5,52,0,1,0
16/01/2015 01:00,Valencia,286.75,55,3,44,0,1,0
16/01/2015 02:00,Valencia,287.05,53,4,36,0,1,0
16/01/2015 03:00,Valencia,286.65,54,9,36,0,1,0
16/01/2015 04:00,Valencia,285.95,58,6,36,0,1,0
16/01/2015 05:00,Valencia,285.25,61,6,76,0,1,0
16/01/2015 06:00,Valencia,284.55,64,6,76,0,1,0
16/01/2015 07:00,Valencia,285.45,63,3,76,0,1,0
16/01/2015 08:00,Valencia,285.35,68,4,56,0,1,0
16/01/2015 09:00,Valencia,285.25,65,9,56,0,1,0
16/01/2015 10:00,Valencia,284.75,62,3,56,0,1,0
16/01/2015 11:00,Valencia,284.35,55,27,20,0,1,0
16/01/2015 12:00,Valencia,284.35,52,8,20,0,1,0
16/01/2015 13:00,Valencia,284.95,49,30,20,0,1,0
16/01/2015 14:00,Valencia,285.05,51,4,0,1,0,0
16/01/2015 15:00,Valencia,285.85,43,11,0,1,0,0
16/01/2015 16:00,Valencia,286.05,37,6,0,1,0,0
16/01/2015 17:00,Valencia,284.421,41,9,0,1,0,0
16/01/2015 18:00,Valencia,283.55,42,11,0,1,0,0
16/01/2015 19:00,Valencia,282.85,46,4,0,1,0,0
16/01/2015 20:00,Valencia,282.35,48,3,0,1,0,0
16/01/2015 21:00,Valencia,281.95,50,11,0,1,0,0
16/01/2015 22:00,Valencia,281.45,54,6,0,1,0,0
16/01/2015 23:00,Valencia,280.65,58,12,0,1,0,0
17/01/2015 00:00,Valencia,280.55,62,1,0,1,0,0
17/01/2015 01:00,Valencia,280.05,64,4,0,1,0,0
17/01/2015 02:00,Valencia,279.45,66,4,0,1,0,0
17/01/2015 03:00,Valencia,279.05,69,6,0,1,0,0
17/01/2015 04:00,Valencia,279.25,65,3,0,1,0,0
17/01/2015 05:00,Valencia,278.95,62,3,0,1,0,0
17/01/2015 06:00,Valencia,278.35,64,12,0,1,0,0
17/01/2015 07:00,Valencia,278.05,63,9,0,1,0,0
17/01/2015 08:00,Valencia,278.25,60,8,0,1,0,0
17/01/2015 09:00,Valencia,279.85,54,1,0,1,0,0
17/01/2015 10:00,Valencia,281.85,49,4,0,1,0,0
17/01/2015 11:00,Valencia,283.25,45,3,0,1,0,0
17/01/2015 12:00,Valencia,284.25,40,2,0,1,0,0
17/01/2015 13:00,Valencia,284.85,38,6,0,1,0,0
17/01/2015 14:00,Valencia,286.25,36,2,0,1,0,0
17/01/2015 15:00,Valencia,286.75,33,1,0,1,0,0
17/01/2015 16:00,Valencia,286.45,34,3,0,1,0,0
17/01/2015 17:00,Valencia,285.65,36,1,0,1,0,0
17/01/2015 18:00,Valencia,279.95,56,1,0,1,0,0
17/01/2015 19:00,Valencia,278.35,61,1,0,1,0,0
17/01/2015 20:00,Valencia,280.95,44,3,0,1,0,0
17/01/2015 21:00,Valencia,280.05,45,3,0,1,0,0
17/01/2015 22:00,Valencia,280.35,43,3,0,1,0,0
17/01/2015 23:00,Valencia,279.95,45,4,0,1,0,0
18/01/2015 00:00,Valencia,279.75,45,9,0,1,0,0
18/01/2015 01:00,Valencia,279.35,47,3,0,1,0,0
18/01/2015 02:00,Valencia,278.95,49,6,20,0,1,0
18/01/2015 03:00,Valencia,279.25,48,4,20,0,1,0
18/01/2015 04:00,Valencia,277.75,53,4,20,0,1,0
18/01/2015 05:00,Valencia,277.25,56,3,20,0,1,0
18/01/2015 06:00,Valencia,276.85,61,3,20,0,1,0
18/01/2015 07:00,Valencia,276.85,60,4,20,0,1,0
18/01/2015 08:00,Valencia,276.55,63,1,64,0,1,0
18/01/2015 09:00,Valencia,276.85,66,1,64,0,1,0
18/01/2015 10:00,Valencia,278.75,59,1,64,0,1,0
18/01/2015 11:00,Valencia,281.35,51,1,92,0,1,0
18/01/2015 12:00,Valencia,283.05,46,1,92,0,1,0
18/01/2015 13:00,Valencia,283.75,46,9,92,0,1,0
18/01/2015 14:00,Valencia,283.95,49,3,68,0,1,0
18/01/2015 15:00,Valencia,284.25,48,3,68,0,1,0
18/01/2015 16:00,Valencia,283.5,50,4,80,0,1,0
18/01/2015 17:00,Valencia,282.75,52,6,92,0,1,0
18/01/2015 18:00,Valencia,281.85,56,1,92,0,1,0
18/01/2015 19:00,Valencia,281.65,59,4,92,0,1,0
18/01/2015 20:00,Valencia,279.45,81,6,92,0,0,1
18/01/2015 21:00,Valencia,278.95,87,1,92,0,0,1
18/01/2015 22:00,Valencia,278.65,90,1,92,0,0,1
18/01/2015 23:00,Valencia,278.55,91,1,92,0,0,1
